"基金经理","年化Alpha","最大回撤","波动率","夏普Sharp","重仓股集中度","重行业集中度","总交易日","任职时间","规模中间值","规模最大值","成长Alpha","成长天数","价值Alpha","价值天数","牛市Alpha","牛市天数","熊市Alpha","熊市天数"
"谷伟",0.032692760518037475,-0.1797,0.15059955650442008,0.21708404245584845,38.117461919784546,nan,283,"20120214-20130412",378810994.06,393450289.63,nan,43,-0.04149746939460325,240,nan,86,0.18045342224069166,197
"贲兴振",0.08492675425501446,-0.1902,0.19576284875456326,0.4338246750867984,23.332771718502045,56.63240967347072,1118,"20130201-20180116",192881449.3,2811591294.41,0.15838325312686416,529,0.01895309058233456,589,0.040679021619612496,962,0.3577877721733264,156
"费逸",nan,-0.0406,0.06971983511905548,nan,nan,nan,119,"20170719-20180116",1034574562.18,1061051400.48,nan,0,nan,119,nan,119,nan,0
"贺庆",-0.01744653861111339,-0.229,0.1842762068785536,-0.09467602414136651,40.87181639671326,nan,485,"20030428-20070105",1975548578.66,2490417558.13,-0.17022146813381536,269,0.17281483195188116,216,-0.01744653861111339,485,nan,0
"贺振华",-0.030747459254743623,-0.1662,0.15801308776715103,-0.19458805399748438,22.065520922342937,69.5805148601532,499,"20120919-20141017",15367047431.88,18136284748.02,0.0050177461598012105,409,nan,90,-0.05258917230125202,452,nan,47
"贺轶",-0.1995121227481936,-0.7067,0.3548587026525285,-0.5622297586528473,24.800907351753928,65.82588405609131,1080,"20060805-20160202",3767435458.79,6142342988.39,-0.34931185416940913,643,0.020902585040917226,437,-0.34702419935013956,870,0.4116093374598694,210
"贾成东",-0.1514185729011592,-0.2779,0.09055662654575396,-1.6720871644291497,39.904855370521545,75.01932712395985,445,"20131114-20180116",3141724116.38,3959321013.56,-0.1899107040156161,267,-0.09368037622947406,178,-0.1514185729011592,445,nan,0
"贾殿村",-0.08556169781687581,-0.484,0.348355025080715,-0.24561637311547577,43.0560389215296,70.2381080714139,839,"20121120-20160505",90785989.08,3025690929.0550003,-0.17309658129824676,529,0.06381234528520567,310,-0.23507670408669776,675,0.5298201877448928,164
"赖庆鑫",-0.07034455620762671,-0.1161,0.06655071048441615,-1.0570068402815767,24.640714406967163,68.04237151145935,223,"20170216-20180116",241893286.23,267394501.98,nan,0,-0.07034455620762671,223,-0.07034455620762671,223,nan,0
"赖晶铭",-0.304257351993597,-0.3148,0.1451766172191222,-2.0957738086317743,nan,nan,244,"20061121-20071121",1222322112.68,3605832570.81,nan,111,-0.20092437162896282,133,-0.304257351993597,244,nan,0
"赵云阳",-0.07770778812190672,-0.1196,0.09407869421390759,-0.82598710336287,32.51764555772146,69.0986328125,342,"20130913-20150209",447747256.11,683072870.93,-0.11625518603853624,297,nan,45,-0.07770778812190672,342,nan,0
"赵勇",-0.058140376312111025,-0.125,0.10906585594407606,-0.5330758724519865,40.507049322128296,59.748697221279144,246,"20130720-20140723",50359248.73,53448727.02,-0.058140376312111025,246,nan,0,-0.058140376312111025,246,nan,0
"赵大年",-0.20493400148692634,-0.3681,0.16517417863876266,-1.240714518309298,12.623195484280586,69.04264336824417,471,"20160204-20180116",65631635.06,216799281.06,nan,0,-0.20493400148692634,471,-0.20493400148692634,471,nan,0
"赵媛媛",0.10583506501398936,-0.1315,0.235894436888241,0.4486543489964985,57.341642839568,61.841510908944265,530,"20130327-20160819",5207842935.11,8549828203.37,0.2763349813433735,252,-0.04871881597523678,278,0.10689648906444728,390,0.10287824087342756,140
"赵宏宇",-0.14151357863593872,-0.2992,0.22380256646156962,-0.6323143691930754,38.08562825123469,69.85606877009074,451,"20150711-20170518",55689785.97,270118283.25,nan,0,-0.14151357863593872,451,-0.17386207895461744,316,-0.06579412603814215,135
"赵密",nan,-0.3291,0.13813116407725207,nan,nan,nan,84,"20070319-20070719",6769259923.07,6777723584.0,nan,46,nan,38,nan,84,nan,0
"赵强",-0.09914533269493424,-0.1127,0.06501059234896249,-1.5250642874124882,23.367833614349365,72.33059597015381,162,"20170517-20180116",1114629578.7,1188274680.31,nan,0,-0.09914533269493424,162,-0.09914533269493424,162,nan,0
"赵志华",-0.0001787473689799347,-0.1901,0.14133602021697583,-0.0012646979071968053,15.366750887462072,65.73390235219684,601,"20150727-20180116",55113390.84,195472549.20499998,nan,0,-0.0001787473689799347,601,-0.05336426693245593,476,0.20235171112873637,125
"赵晓东",-0.0017773519265245647,-0.2739,0.26272422769546727,-0.006765085740721083,43.838451981544495,71.19548881053925,747,"20141219-20180116",2597842281.94,5014709764.91,nan,112,0.0912886513337734,635,-0.14890656067526375,591,0.5556159966023534,156
"赵枫",-0.2685880234174524,-0.5574,0.3176473326769922,-0.8455541595577414,46.04130947589874,nan,563,"20050929-20080127",2634945664.58,21508154119.65,-0.4829386925100065,380,0.1765117266108028,183,-0.29644162680420194,554,nan,9
"赵梓峰",-0.04592685267859657,-0.4583,0.2941057914958394,-0.15615759365026405,44.38626114527384,nan,1020,"20070320-20110525",7087981914.28,16073383835.49,-0.28496402975594803,615,0.3170555273277523,405,-0.15576964305326496,487,0.054436072110265764,533
"赵楠",0.02945001309527412,-0.2946,0.26693604900634105,0.11032609947176725,31.493368923664093,64.2593946158886,810,"20111226-20180116",2797032731.26,4357372548.41,nan,26,0.04175842045664521,784,-0.1564027004449733,496,0.32302627397413647,314
"赵永健",0.12831517169586862,-0.1486,0.15073384267801637,0.8512698237910883,41.488592187563576,nan,271,"20040521-20060222",1538460613.95,1726282416.53,-0.1981300905101118,134,0.44761199750317804,137,0.12831517169586862,271,nan,0
"赵波",nan,-0.0413,0.05386480079571888,nan,nan,nan,97,"20170818-20180116",550619672.86,1103551885.43,nan,0,nan,97,nan,97,nan,0
"赵涛",0.013517739715704623,-0.1508,0.17272473880684405,0.07826174645903702,68.77470237016678,85.14741039276123,594,"20110816-20140129",216043544.11,297670774.03,0.06520817611494953,237,-0.020797760078752055,357,-0.04138940501467537,280,0.06247952482559754,314
"赵航",-0.024718621571388315,-0.63,0.5568480677159902,-0.04439024395429092,29.918322855872766,66.6914494673411,2274,"20080519-20180116",9032279509.645,18422224713.81,-0.2110947060165502,932,0.10471693036817284,1342,-0.25845163220276735,1295,0.2844583434619478,979
"赵艰申",0.061020751444883094,-0.2365,0.24329957380219805,0.2508050075521004,51.52582333981991,69.80980864167213,461,"20130826-20150716",77148422.87,640434356.48,0.2430341225444247,397,nan,64,0.13542149588880928,436,nan,25
"赵菲",-0.2582221205972548,-0.2521,0.11765914728140424,-2.1946625193506413,18.684850752353668,63.53588253259659,252,"20161229-20180116",57620477.27,96070823.13,nan,0,-0.2582221205972548,252,-0.2582221205972548,252,nan,0
"赵谦",-0.1444288949936316,-0.4106,0.251418817453321,-0.5744553906369662,40.38238360484441,70.16134400169055,513,"20140128-20160308",435557236.3833334,703834191.7200001,-0.20729175246968345,294,-0.06003766166961683,219,-0.27767948736257775,357,0.16050996061991854,156
"赵龙",-0.02694283867667166,-0.3589,0.359625129182724,-0.0749192325294435,32.880498903138296,74.36485403776169,1113,"20070119-20140129",3491553665.12,10294418962.82,-0.361021130415662,557,0.3077363132992594,556,-0.2288919915873927,672,0.28078920385395106,441
"路志刚",-0.113541035138067,-0.3759,0.24199914651507468,-0.46917948584993985,44.22366547584534,nan,447,"20061130-20080927",2374165366.7,6072529267.58,-0.6124002100641768,184,0.23547070701556078,263,-0.3660077295715885,273,0.28257050268004424,174
"路文韬",-0.07059973278637911,-0.2107,0.23101056143873533,-0.30561257609471837,24.31881853086608,56.55405713830675,567,"20150915-20180116",679576766.8199999,4390906480.92,nan,0,-0.07059973278637911,567,-0.10067892876904554,476,nan,91
"车广路",-0.023976097571366903,-0.2795,0.24634091065634664,-0.09732893130696556,38.20609521865845,70.74573160807292,1428,"20120301-20180116",728322310.2,1067991169.47,0.0134823009377672,529,-0.046017802589533655,899,-0.08498056317968583,1087,0.17048681772553234,341
"辜岚",-0.0732880715175981,-0.3737,0.2965610135579551,-0.24712645346848958,35.962322892083066,68.05784995290968,1061,"20130904-20180116",3505646361.67,7296821645.99,-0.1732716124094139,390,-0.015175432251117846,671,-0.13220555836234021,905,0.26850888742145046,156
"邓彬彬",nan,-0.187,0.13906938539347943,nan,28.292041420936584,64.47331953048706,92,"20150317-20150727",17517892699.3,17517892699.3,nan,66,nan,26,nan,60,nan,32
"邓时锋",-0.016422578826823627,-0.5451,0.48662769271127476,-0.033747727621755895,46.318752354589,71.76663464705149,2379,"20080403-20180116",1790804698.9,7748792869.29,-0.1283579253031906,1008,0.06587561902013325,1371,-0.1909243290096146,1371,0.22092057543965102,1008
"邓春鸣",-0.02215332641692247,-0.6412,0.5500346827588829,-0.04027623550174155,35.249297654628755,67.33523514270783,1734,"20070907-20141030",1254230345.275,7720801097.03,-0.24933383605694104,987,0.2780169051957929,747,-0.3441595195375805,830,0.2734939526650974,904
"邓晓峰",-0.015844338817139068,-0.5688,0.5517979626755898,-0.02871402195889257,53.68809244632721,78.41628856658936,1897,"20070314-20141226",11571801128.1,31643054746.94,-0.27405900837390984,1036,0.2948529871536107,861,-0.27366358923773715,993,0.2673575590453103,904
"邓永明",-0.05063750806000078,-0.5666,0.4314112555741763,-0.11737641845390895,33.452810045745636,68.47995198965073,1599,"20071025-20141014",3138752172.86,13239525530.39,-0.18320678243501912,976,0.15704726206843844,623,-0.24684728398231837,789,0.14048534774581203,810
"邓立新",-0.03862733349081985,-0.3543,0.3190721409358268,-0.1210614420222565,32.14441321955787,77.26444112459818,1532,"20110521-20170904",12278714202.78,21664898381.33,0.15239860265316385,529,-0.1393778023045462,1003,-0.05330437000342681,1002,-0.010879426725476073,530
"邓良毅",-0.2525472402171906,-0.365,0.28707431435956493,-0.879727748477251,31.14842740694682,nan,363,"20090423-20101021",935064566.32,1197108422.92,-0.2525472402171906,363,nan,0,-0.45457890050771477,169,-0.0765505876960641,194
"邓艺颖",-0.033234124910879626,-0.4911,0.4029660016131825,-0.08247376894783774,44.44347932162108,67.57314761413468,1608,"20110603-20180116",1008507363.945,2294789148.71,-0.03939285001864364,529,-0.03021469434368107,1079,-0.1430926695829953,1087,0.19597170629562688,521
"邓虎",-0.0973725217820364,-0.158,0.07751702316164293,-1.256143719283307,13.720508456230164,20.70348596572876,184,"20170414-20180116",192245395.22,201989935.5,nan,0,-0.0973725217820364,184,-0.0973725217820364,184,nan,0
"邓跃辉",-0.02742062399596694,-0.6005,0.4717022751643868,-0.05813120995952571,29.805775250707352,nan,515,"20080213-20100319",13264804304.38,23378518955.74,-0.5512228577975415,353,1.1139509101519085,162,-0.675072913559674,284,0.7688272125239155,231
"邢修元",-0.18490861112105847,-0.2597,0.14813602490094377,-1.2482352705542352,31.687803745269775,nan,194,"20060419-20070201",3025652283.98,3183445861.38,nan,115,nan,79,-0.18490861112105847,194,nan,0
"邬炜",0.012414364490439957,-0.1466,0.20508682874430753,0.060532236840609564,36.93324959278107,61.83178450167179,641,"20150529-20180116",665933430.36,1013198790.775,nan,15,0.03309859861004041,626,-0.054748212808358815,485,0.22122109519503846,156
"邱义鹏",0.07297914679229159,-0.1922,0.18852499065412107,0.38710595629299555,46.42658862802718,57.01017875141568,423,"20150504-20170119",1519317680.01,5344492429.99,nan,34,0.0005550462592161016,389,0.0768602225657854,267,0.0663365363338117,156
"邱宇航",0.018697288730795274,-0.3296,0.3567085847260014,0.0524161445263708,25.175316537127774,56.21670394738515,1583,"20110711-20180116",1415287716.895,5044838431.62,-0.033874368395989,529,0.045082873759323704,1054,-0.10776998789631156,1087,0.2958544050486687,496
"邱晓华",0.15551323422098468,-0.0782,0.10804780007106958,1.439300329286614,49.411473631858826,78.2422434836626,318,"20160426-20170811",88629179.09,139005175.37,nan,0,0.15551323422098468,318,0.15551323422098468,318,nan,0
"邱璟旻",0.13100674949505534,-0.064,0.09554198024418763,1.3711956687544713,51.984411756197616,78.17233443260193,214,"20170301-20180116",2418347649.2033334,3238055165.4966664,nan,0,0.13100674949505534,214,0.13100674949505534,214,nan,0
"邱红丽",-0.15106209074358154,-0.4384,0.30408386485967176,-0.496777725491267,46.49073088169098,68.27226936817169,770,"20141118-20180116",528017959.62,1871174307.56,nan,112,-0.053929695770868286,658,-0.3004929389173504,614,0.43708240142753363,156
"邵健",-0.02800369001200383,-0.5766,0.5041584925894839,-0.05554540967498115,36.630807446581976,68.18849768489599,2552,"20040406-20150708",5403934362.03,23516128091.42,-0.16562896303378521,1459,0.15570653262182862,1093,-0.1645231549621259,1629,0.21293911432575233,923
"邵卓",0.15830169915765435,-0.1182,0.1732524903798707,0.9137051872129776,31.9921313226223,59.19691488146782,646,"20150522-20180116",68985777.68,115808822.32,nan,20,0.15788775924171455,626,0.06954654513063821,490,0.4370839137296929,156
"邵喆阳",0.045682526559951045,-0.396,0.3361687725031244,0.13589164222422376,40.725953138791596,63.61424072583517,1129,"20100626-20150217",2981869639.96,7685189254.36,0.12448516821463015,531,-0.02429105658157815,598,0.013902532280789625,537,0.07450998758682566,592
"邵秋涛",-0.0029586793763751004,-0.4623,0.3690121650391265,-0.00801783696226218,39.99644389549891,61.471429006258646,1735,"20101125-20180116",3265002319.825,13374873929.54,-0.11029289230030581,529,0.04412241402060611,1206,-0.12467866841043629,1087,0.2012228454384777,648
"邹唯",-0.09940245123040263,-0.7173,0.6273747034275063,-0.15844191786398457,42.776316608701435,70.18573537043163,2351,"20060803-20171114",7458289624.57,28510350669.093334,-0.3809605916614105,1044,0.12549938397233093,1307,-0.3479930844623068,1471,0.31613939136520025,880
"邹国英",-0.02414956241908519,-0.2129,0.19142291017486346,-0.12615816151277157,43.872077544530235,71.06829204559327,579,"20120810-20141230",972375480.87,1108388214.165,-0.0008431479925380054,417,-0.08414199955408622,162,-0.06210594032476476,504,nan,75
"邹志新",-0.03182802054625364,-0.354,0.3985216561561634,-0.07986522201388627,55.813048207759856,nan,872,"20070412-20101110",11157064932.94,23260271258.44,-0.3251146718984814,598,0.60826474408379,274,-0.2155470328910021,470,0.18296783965780522,402
"邹新进",-0.031274913471247875,-0.5847,0.487147833375225,-0.06420004632794582,43.998166913571566,65.23051822980246,1910,"20100306-20180116",1720755030.99,2449418286.98,-0.16256484384880354,686,0.042307514828591346,1224,-0.2278981325225384,1087,0.22842063830123438,823
"邹曦",-0.038018506141239077,-0.7892,0.6591516186620453,-0.057677937920276284,53.66415512959163,73.32179482777913,2464,"20070625-20180116",2407955700.73,8011708335.24,-0.30996077259467014,1099,0.18092988274690724,1365,-0.30422276015349464,1510,0.3833320426622262,954
"邹欣",-0.06452751581575808,-0.0463,0.04305652891249617,-1.4986697127141255,53.675607204437256,71.8236951828003,133,"20170629-20180116",606059835.425,620855539.24,nan,0,-0.06452751581575808,133,-0.06452751581575808,133,nan,0
"邹积建",0.058238762671073606,-0.3042,0.2305019597803175,0.2526605965805181,37.58122355490923,66.7174640695254,1386,"20080716-20160708",1194589353.41,5276878919.75,0.001904766318062473,719,0.11896461481172586,667,-0.01119951446492091,914,0.1927018671250969,472
"邹翔",-0.0554209204704678,-0.4224,0.38856655679828145,-0.14262915709248428,26.320178598165512,66.53042789300282,1323,"20070419-20150214",11596741809.6,19964088614.97,-0.18394899730689568,573,0.04277453023256319,750,-0.2037464000262112,716,0.11953961225096954,607
"郑伟",0.01270501888477003,-0.1756,0.2763603986124601,0.04597264640143418,33.46224068535699,68.15536482863955,1074,"20130816-20180116",70311798.505,288018813.8,0.050051098230737875,403,-0.009724891661317993,671,-0.014891137053328287,918,0.1750977826743487,156
"郑军恒",-0.19807501628518398,-0.2571,0.12457418602882352,-1.5900165403396986,24.69247278571129,nan,304,"20090624-20100915",312404463.57,771974243.03,-0.19807501628518398,304,nan,0,-0.36429157410660795,128,-0.07719024696051205,176
"郑屹",-0.06545970490371912,-0.3541,0.2755619494430306,-0.23754986868117,39.99228305816651,82.6554684638977,373,"20150211-20160820",662681940.57,1748128434.66,nan,85,-0.031524824437314594,288,-0.10216760196571303,217,-0.01439807886235597,156
"郑川江",-0.07396757822011532,-0.114,0.09136401979332316,-0.8095919858543793,39.04856765270233,59.77396261692047,379,"20160624-20180116",1829802999.12,2301437968.24,nan,0,-0.07396757822011532,379,-0.07396757822011532,379,nan,0
"郑希",-0.09448265592586522,-0.4357,0.31200115819931984,-0.30282790125255116,33.54840351985051,74.93525050236629,983,"20140102-20180116",3296510608.7,4848910929.34,-0.18463731411595458,312,-0.052562755247313714,671,-0.1887647378674092,827,0.40533325282834665,156
"郑帮强",0.0677073097644463,-0.1808,0.19727181619633694,0.3432183627136066,40.281859253134044,67.02862005574363,614,"20150708-20180116",600288010.14,811525874.835,nan,0,0.0677073097644463,614,-0.08485016118675501,476,0.5939200356540975,138
"郑拓",-0.12785099011114348,-0.3125,0.18423424726817622,-0.6939588703344618,36.22779557108879,nan,456,"20050420-20070310",1611601901.71,3179475476.025,-0.3065452027091672,309,0.24777153841123248,147,-0.12785099011114348,456,nan,0
"郑晓辉",-0.08701440822282161,-0.4608,0.2690621492224769,-0.32339891907602664,24.954104566574095,65.7110055287679,1141,"20130510-20180116",9986029720.52,15110790205.1,-0.15857466739007609,470,-0.03689023265112298,671,-0.1553960570087656,985,0.3447543357140673,156
"郑煜",-0.03079887957805844,-0.5827,0.5443755827975274,-0.05657652648523297,30.497907959752617,61.788033199310306,2778,"20060811-20180116",3236260778.02,11329419335.976667,-0.27697189504950964,1209,0.1588908436246085,1569,-0.2217986570043241,1718,0.278764910627908,1060
"郑研研",-0.326744355478303,-0.4376,0.17451080371708752,-1.8723445684658735,36.16750484704971,66.57024069627126,346,"20140925-20160301",781143412.115,1934463629.015,-0.5592613032075014,132,-0.18332268678552674,214,-0.6679270174339443,190,0.08879863023690092,156
"郑青",-0.015621592885002103,-0.1498,0.1444725320717143,-0.10812846332095673,44.988763888676964,79.83377756675084,514,"20151204-20180116",146319853.34,214343563.2,nan,0,-0.015621592885002103,514,-0.06458651818707746,476,nan,38
"郝兵",-0.035464663787129286,-0.2609,0.19316409830665948,-0.1835986298594008,31.65281194448471,nan,484,"20050517-20101019",3260759162.71,9464715341.22,-0.061430852568384736,430,nan,54,-0.11068282127002324,292,0.07892961738477189,192
"郝建国",-0.2573181201367551,-0.5888,0.3016117097125241,-0.8531436673397507,32.18075026406182,nan,590,"20081211-20111228",1183818060.82,1447994323.19,-0.5474391688025602,303,0.04897692427348468,287,-0.5847801686235228,256,-0.006329244649891863,334
"郝旭东",0.1665006401584373,-0.0754,0.1929969400744517,0.8627112952889666,32.819682121276855,52.67497539520264,611,"20150711-20180116",157592018.28,701761639.28,nan,0,0.1665006401584373,611,0.022503815240805632,476,0.6742227783865321,135
"郝联峰",-0.0012754014394004138,-0.2498,0.18705378886541635,-0.006818367311009426,31.711583614349365,nan,400,"20090827-20130716",928689411.48,8181685223.64,-0.023673621078346144,209,0.023233645181225858,191,-0.09211344016577665,229,0.12037320012983992,171
"郭世凯",-0.07687919563422708,-0.3619,0.25302994491309355,-0.3038343768388056,30.98172981158281,65.71744522375937,965,"20140128-20180116",1633968391.3300002,4261936305.37,-0.08707982967381334,294,-0.07240976730689712,671,-0.1190120060046786,809,0.1416172376330505,156
"郭东谋",0.018678032743096634,-0.2266,0.14821319285783066,0.1260213910985172,47.51436080535253,73.12873382369678,906,"20140429-20180116",2984849991.87,7220999490.32,-0.13125266978649427,235,0.0711872951789443,671,-0.03345523610424532,750,0.26931874835531694,156
"郭堃",0.054307010015099785,-0.0519,0.10136972463212805,0.5357320463499391,12.783633768558502,49.18548536300659,270,"20160426-20170606",348264197.8,418361195.07,nan,0,0.054307010015099785,270,0.054307010015099785,270,nan,0
"郭建兴",-0.022612609945029307,-0.4862,0.36702061118493234,-0.06161128082704704,44.02708883285523,73.08235132694244,1504,"20091203-20160708",5919300183.72,8633575138.75,-0.06527065852844893,747,0.0194819241260599,757,-0.22764742767947288,737,0.17440259301492525,767
"郭志喜",-0.00040301231427574633,-0.1031,0.09300151111276575,-0.004333395333620846,29.735689401626587,nan,258,"20120626-20130720",140885164.46,589476039.54,nan,107,-0.006254401679534915,151,-0.10167024553955936,150,nan,108
"郭恒",0.04780316569877187,-0.119,0.2129944937107051,0.2244338098415794,39.13440224528313,78.18691384792328,838,"20110324-20140902",1819395020.19,2931898526.97,0.047415776545284,382,0.048127689068579685,456,-0.020489596777006562,425,0.11808022151525097,413
"郭斐",nan,-0.0305,0.03081493913437483,nan,nan,nan,70,"20170926-20180116",133901583.82,133901583.82,nan,0,nan,70,nan,70,nan,0
"郭晨",0.06595628765455032,-0.3115,0.34313401541742955,0.19221728156071366,39.35792951583862,77.93290297190349,992,"20120704-20180116",537222823.72,957620135.57,0.38354727696985713,221,-0.025078224198475364,771,0.08213656595193898,734,0.01992402304104942,258
"郭杰",-0.027662211998050325,-0.3899,0.25174925648126256,-0.1098800146808346,36.87373374700546,71.83157243993547,945,"20121020-20180116",1755602564.64,3155118357.96,-0.24837901343594845,247,0.05044244409816859,698,-0.042428615167028214,760,0.03299976858802047,185
"郭楷泽",-0.21761046041070084,-0.5373,0.39445344635000534,-0.5516759009822704,28.97310878833135,nan,645,"20070413-20100326",7716269882.3,11836222328.54,-0.4875224518419126,455,0.4287577295956215,190,-0.4611735481448389,469,0.4314298131535647,176
"郭瑞",-0.14605171374087278,-0.2076,0.09413903559637007,-1.5514468872092888,37.53178040186564,63.95815896987915,342,"20160816-20180116",513387842.28,615612792.88,nan,0,-0.14605171374087278,342,-0.14605171374087278,342,nan,0
"郭锐",0.0044057834999511785,-0.1802,0.21677990030024444,0.02032376384456807,38.10162787084226,67.62429626782735,712,"20150210-20180116",1321762637.0633333,3430378759.9966664,nan,86,0.04520435651229776,626,-0.0871021994677743,556,0.3305496202310755,156
"郭鹏飞",0.1455017985452524,-0.3472,0.32917490170362174,0.44201972201470396,34.21031270243905,67.1569994517735,1052,"20101207-20150409",2481207330.2,4784999093.97,0.3503742524233556,480,-0.02641914177203727,572,0.16938539287535773,568,0.1174731175958722,484
"鄢耀",0.11332078731737465,-0.1937,0.23587655742476338,0.48042411910102656,52.42079838684627,76.54282830868449,1068,"20130826-20180116",1674535352.61,6341741330.2,-0.0046029637259013935,397,0.18309087549052028,671,0.08798783454039291,912,0.26142112662895955,156
"金斌",0.1735612248272269,-0.0972,0.14748254732822358,1.176825515774182,33.96195411682129,nan,261,"20120620-20130719",113069338.34,260669145.51,nan,107,0.17538706897274078,154,-0.01478942431741812,150,nan,111
"金昉毅",nan,-0.0168,0.038142284135462966,nan,nan,nan,105,"20170808-20180116",218572056.445,218572056.445,nan,0,nan,105,nan,105,nan,0
"金梓才",0.05181769452614951,-0.1949,0.2010340166539673,0.2577558534053541,43.18105724879673,70.09296826521556,611,"20150713-20180116",151428048.13,394427975.64,nan,0,0.05181769452614951,611,-0.05104173270280867,476,0.41449241571862416,135
"钱亚风云",0.002180893466644154,-0.2204,0.16635237374132134,0.013110083238339915,36.668137652533396,54.71609469822475,601,"20150727-20180116",30226082.11,55333492.86,nan,0,0.002180893466644154,601,-0.04383862969465581,476,0.17742323766487478,125
"钱悦",-0.18497867654489109,-0.4608,0.2317546058751847,-0.7981661285494124,25.566590309143066,64.58924139870538,611,"20130628-20151225",12070630647.025,15030394930.94,-0.22085909728328737,438,-0.09413691768120497,173,-0.29419274041565396,477,0.20379078962192906,134
"钱文成",0.03311356971489248,-0.3802,0.24948509080864817,0.13272764960648553,46.5202064037323,69.48670867085457,663,"20130531-20160222",85176554.84,697702967.39,-0.022705072429110358,455,0.1552168494048987,208,-0.12599003519734214,507,0.5502002856796548,156
"钱斌",0.09346112928579231,-0.1256,0.16420335205997333,0.5691791800429065,56.390118312835696,75.38156595826149,412,"20121215-20140829",1003406212.6949999,1144904826.755,0.11833075690213715,380,nan,32,0.09346112928579231,412,nan,0
"钱睿南",-0.011289524673529812,-0.7128,0.6473636784314816,-0.017439230914041343,30.213503265380858,54.00889414151509,2405,"20080227-20180116",1254918363.02,2122990383.69,-0.24241867625346325,1019,0.1586387620941126,1386,-0.27050575532320104,1371,0.3324101389828532,1034
"钱翔",0.10946762376680957,-0.1467,0.1947503675576149,0.5620920008503948,36.61936513582865,66.19947528839111,339,"20120904-20140130",65783470.3,654183746.47,0.19268601984135927,238,nan,101,0.10165168430099318,281,nan,58
"钱辉",0.24979812578399577,-0.2597,0.4098349390915497,0.6095091022197973,43.4182847738266,nan,363,"20070627-20081216",6946468135.17,8411608756.7,nan,118,0.6670510511950505,245,-0.5904995411355267,169,0.9818100108839924,194
"钱鑫",-0.13716703722499546,-0.4441,0.2568465740950361,-0.5340426973117505,31.662286147475243,64.01765524347623,893,"20140520-20180116",987002706.24,4128940096.73,-0.2206096240766751,222,-0.10956010088956651,671,-0.199746209929603,737,0.15847943894997807,156
"钱钧",0.0035752818960277546,-0.5354,0.41711923342630436,0.00857136667292861,30.47743570804596,nan,898,"20070921-20110602",2090576105.1950002,3017442315.675,-0.29230717021577507,570,0.5177612505049534,328,-0.4531635640733173,359,0.3077853852411017,539
"闫旭",-0.009552648080944933,-0.4517,0.3935506758231379,-0.024272981010552003,30.508380444049834,62.949100852012634,2281,"20070614-20180116",2417073908.59,31412884325.3,-0.09134415401281033,863,0.0402259623698308,1418,-0.09640219398382872,1345,0.1152471801662547,936
"闵昱",0.08832092560999186,-0.0532,0.07322075312361664,1.2062280411249253,43.74936330318451,nan,127,"20051021-20060429",1732950732.2600002,1745540507.335,0.08832092560999186,127,nan,0,0.08832092560999186,127,nan,0
"闵杭",0.009502198707020414,-0.1831,0.14225099348148765,0.06679882139633013,40.84949290090137,56.104202157921264,549,"20151016-20180116",60562318.43666667,91110440.40666668,nan,0,0.009502198707020414,549,-0.025690635180923772,476,nan,73
"闾志刚",-0.037997114047384505,-0.5082,0.44181425440827593,-0.08600246295419832,40.76202740723436,66.32364497184753,1923,"20100210-20180116",1453490687.05,2946185805.635,-0.1253111040101397,699,0.011866022377424174,1224,-0.1880303648282717,1087,0.15708200508996523,836
"阮涛",-0.02413120402715636,-0.259,0.18198968159251402,-0.1325965506175652,63.54964458942413,nan,439,"20100224-20111209",183617289.79,343082443.54,-0.042622882075679595,165,-0.012995704472388668,274,nan,0,-0.02413120402715636,439
"阳琨",-0.022216711176089345,-0.3168,0.27092328801850757,-0.08200369683455065,32.780156401070684,70.69384852477482,1788,"20091218-20170502",6357537903.14,19000090910.73,-0.026549325046590376,736,-0.019185528848438403,1052,-0.04503153837457269,922,0.002073439721141185,866
"陆万山",-0.4953183746147656,-0.7459,0.3709557796491903,-1.3352491099698836,43.853508392969765,nan,630,"20061229-20100902",3308209757.99,13129991148.42,-0.6039308780396395,525,nan,105,-0.6746882102212449,458,-0.017694044918443758,172
"陆从珍",0.013064283971339892,-0.2309,0.2045474174604757,0.06386921982950129,36.33419573307037,62.56989867346628,688,"20120816-20150618",295912394.43,474867096.65,0.08346954744956084,529,-0.22117712722349686,159,-0.025600097690365756,611,nan,77
"陆文俊",-0.019071954068094848,-0.2904,0.2606724235895233,-0.07316444833507647,44.17972491468702,nan,1655,"20060706-20130830",11640403062.81,25880392870.28,-0.09714802290806368,843,0.061984851390148664,812,-0.0800617367381694,837,0.04333446169578345,818
"陆海燕",-0.07171758424193525,-0.1656,0.10034291549285315,-0.7147249398692554,31.807362779974937,58.75210124254227,419,"20160426-20180116",1690476013.17,2164864017.63,nan,0,-0.07171758424193525,419,-0.07171758424193525,419,nan,0
"陈东",-0.28720483316968703,-0.3437,0.1322344977189097,-2.1719357514420867,29.222923904657364,nan,266,"20100629-20110729",692136766.295,775691857.43,nan,81,-0.19152825897865405,185,nan,0,-0.28720483316968703,266
"陈丰",-0.01014920774680915,-0.528,0.4608765776619344,-0.022021530793118048,30.71303371020726,nan,963,"20040622-20081220",5305052046.15,29481774865.68,-0.5248219369038485,481,0.503455735665091,482,-0.22883123894860732,769,0.8566883283056791,194
